popularity,budget,revenue,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,gain,release_month,main_hero,genere1,company1
2.3195200000000002,31500000,83471511,Apocalypse Now,Francis Ford Coppola,153,1100,7.8,1979,94643451.0788001,250794662.469905,2.649889238095238,8,Martin Sheen,Drama,Zoetrope Studios
1.823058,35000000,139000000,Star Trek: The Motion Picture,Robert Wise,132,304,6.0,1979,105159390.087555,417633006.347721,3.9714285714285715,12,William Shatner,Science Fiction,Paramount Pictures
1.691143,34000000,210300000,Moonraker,Lewis Gilbert,126,299,5.7,1979,102154836.08505401,631857706.726084,6.185294117647059,6,Roger Moore,Action,Eon Productions
1.465088,4000000,20045115,Life of Brian,Terry Jones,94,716,7.5,1979,12018216.010006301,60226630.5038547,5.01127875,8,Graham Chapman,Comedy,HandMade Films
1.049233,7000000,200182160,Rocky II,Sylvester Stallone,119,504,6.8,1979,21031878.017511103,601458110.0574139,28.59745142857143,6,Sylvester Stallone,Drama,United Artists
0.9730489999999999,17500000,23438120,Caligola,Tinto Brass,156,65,5.3,1979,52579695.04377779,70421097.25711259,1.3393211428571428,1,Malcolm McDowell,Drama,Penthouse Films International
0.794667,300000,11988469,Phantasm,Don Coscarelli,89,50,6.1,1979,901366.200750477,36020002.51781621,39.96156333333333,3,Angus Scrimm,Horror,New Breed Productions
0.5677760000000001,8000000,43000000,Escape from Alcatraz,Don Siegel,111,273,7.1,1979,24036432.0200127,129195822.107568,5.375,6,Clint Eastwood,Crime,Paramount Pictures
0.516927,20000000,35841901,The Black Hole,Gary Nelson,98,54,5.8,1979,60091080.050031796,107688927.106815,1.79209505,12,Maximilian Schell,Adventure,Walt Disney Productions
0.426947,14000000,13015688,The Concorde... Airport '79,David Lowell Rich,123,23,4.7,1979,42063756.03502221,39106337.4757119,0.929692,8,Alain Delon,Action,Universal Pictures
0.41645299999999996,8000000,106260000,Kramer vs. Kramer,Robert Benton,105,240,7.3,1979,24036432.0200127,319263908.305819,13.2825,12,Dustin Hoffman,Drama,Columbia Pictures
0.387797,35000000,31755742,1941,Steven Spielberg,113,62,5.4,1979,105159390.087555,95411841.7285079,0.9073069142857143,12,Dan Aykroyd,Action,Columbia Pictures
0.307429,2300000,20000000,Breaking Away,Peter Yates,100,34,7.2,1979,6910474.20575366,60091080.050031796,8.695652173913043,5,Dennis Quaid,Drama,Twentieth Century Fox Film Corporation
0.159632,2700000,37799643,The Black Stallion,Carroll Ballard,118,28,6.8,1979,8112295.80675429,113571068.66878101,13.999867777777778,10,Kelly Reno,Adventure,United Artists
4.831966,6400000,78371200,The Terminator,James Cameron,108,2692,7.1,1984,13433869.050842501,164504443.46209198,12.2455,10,Arnold Schwarzenegger,Action,Orion Pictures
2.5567990000000003,28000000,333000000,Indiana Jones and the Temple of Doom,Steven Spielberg,118,1735,6.9,1984,58773177.097436205,698980999.051652,11.892857142857142,5,Harrison Ford,Adventure,Lucasfilm
2.484654,30000000,295212467,Ghostbusters,Ivan Reitman,107,1383,7.2,1984,62971261.1758245,619663378.727216,9.840415566666668,6,Bill Murray,Fantasy,Columbia Pictures Corporation
2.464803,11000000,153083102,Gremlins,Joe Dante,106,844,6.8,1984,23089462.431135602,321327866.588246,13.916645636363636,6,Zach Galligan,Fantasy,Amblin Entertainment
2.183891,27000000,20158808,The Neverending Story,Wolfgang Petersen,102,484,6.8,1984,56674135.058242105,42314185.4520434,0.7466225185185185,4,Barret Oliver,Drama,Producers Sales Organization
2.1083380000000003,15000000,316360478,Beverly Hills Cop,Martin Brest,105,535,6.5,1984,31485630.587912202,664053942.8615559,21.090698533333335,11,Eddie Murphy,Action,Paramount Pictures
1.6822830000000002,18000000,51973029,Amadeus,MiloÅ¡ Forman,160,560,7.5,1984,37782756.7054947,109093572.77525601,2.8873905,10,F. Murray Abraham,Drama,Warner Bros.
1.5081120000000001,8000000,90815558,The Karate Kid,John G. Avildsen,126,475,6.7,1984,16792336.3135532,190625674.054874,11.35194475,6,Ralph Macchio,Drama,Columbia Pictures Corporation
1.331432,1800000,25504513,A Nightmare on Elm Street,Wes Craven,91,625,7.1,1984,3778275.67054947,53535044.97617371,14.169173888888889,11,John Saxon,Horror,New Line Cinema
1.247659,18000000,31042035,Conan the Destroyer,Richard Fleischer,103,193,5.9,1984,37782756.7054947,65158536.44713621,1.7245575,6,Arnold Schwarzenegger,Adventure,De Laurentiis Entertainment Group
1.077574,28000000,40400657,2010,Peter Hyams,116,156,6.4,1984,58773177.097436205,84802677.4540635,1.442880607142857,12,Roy Scheider,Thriller,Metro-Goldwyn-Mayer (MGM)
1.020675,40000000,30925690,Dune,David Lynch,137,294,6.5,1984,83961681.56776609,64914323.401086204,0.77314225,12,Kyle MacLachlan,Action,Dino De Laurentiis Company
0.991867,10000000,86572238,Romancing the Stone,Robert Zemeckis,106,245,6.3,1984,20990420.391941503,181718766.989121,8.6572238,3,Michael Douglas,Action,Twentieth Century Fox Film Corporation
0.9739,4500000,81198894,Police Academy,Hugh Wilson,96,270,6.3,1984,9445689.17637368,170439892.042069,18.044198666666666,3,Steve Guttenberg,Comedy,Warner Bros.
0.82288,18000000,87000000,Star Trek III: The Search for Spock,Leonard Nimoy,105,239,6.1,1984,37782756.7054947,182616657.40989098,4.833333333333333,5,William Shatner,Science Fiction,Paramount Pictures
0.791148,8200000,80035402,Footloose,Herbert Ross,107,282,6.0,1984,17212144.721392002,167997673.421803,9.760414878048781,2,Kevin Bacon,Drama,Paramount Pictures
0.742001,1500000,2300000,Repo Man,Alex Cox,92,54,6.3,1984,3148563.05879122,4827796.69014655,1.5333333333333334,2,Harry Dean Stanton,Comedy,Edge City
0.637446,22000000,28744356,Starman,John Carpenter,115,91,6.3,1984,46178924.862271294,60335611.633562595,1.3065616363636363,12,Jeff Bridges,Action,Columbia Pictures
0.633247,6000000,38435947,Bachelor Party,Neal Israel,105,67,5.9,1984,12594252.2351649,80678668.56923829,6.4059911666666665,6,Tom Hanks,Comedy,Bachelor Party Productions
0.606839,6500000,23686027,Sixteen Candles,John Hughes,93,223,6.7,1984,13643773.2547619,49717966.414487705,3.644004153846154,5,Molly Ringwald,Comedy,Universal Pictures
0.603541,14400000,34700291,The Killing Fields,Roland JoffÃ©,141,78,7.2,1984,30226205.364395697,72837369.5812705,2.4097424305555557,11,Sam Waterston,War,Goldcrest Films International
0.5909220000000001,3000000,14418922,Night of the Comet,Thom Eberhardt,95,36,5.7,1984,6297126.11758245,30265923.4378614,4.806307333333334,11,Catherine Mary Stewart,Action,Thomas Coleman and Michael Rosenblatt Productions
0.550313,15000000,28733290,The Last Starfighter,Nick Castle,101,101,6.1,1984,31485630.587912202,60312383.63435689,1.9155526666666667,7,Lance Guest,Adventure,Universal Pictures
0.539505,25000000,5778353,Sheena,John Guillermin,117,10,4.8,1984,52476050.979853794,12129005.8643036,0.23113412,8,Tanya Roberts,Adventure,Columbia Pictures Corporation
0.524253,8000000,69821334,Splash,Ron Howard,111,147,6.1,1984,16792336.3135532,146557915.298616,8.72766675,3,Tom Hanks,Comedy,Touchstone Pictures
0.518436,1746964,2181987,"Paris, Texas",Wim Wenders,147,146,7.4,1984,3666950.87695877,4580082.44197513,1.2490165796204158,5,Harry Dean Stanton,Drama,Channel Four Films
0.517691,10000000,8801940,Body Double,Brian De Palma,114,58,6.1,1984,20990420.391941503,18475642.0864645,0.880194,10,Craig Wasson,Mystery,Columbia Pictures Corporation
0.504848,25000000,38348988,City Heat,Richard Benjamin,93,24,5.2,1984,52476050.979853794,80496137.972552,1.53395952,12,Clint Eastwood,Action,Warner Bros.
0.491888,58000000,25928721,The Cotton Club,Francis Ford Coppola,127,37,6.1,1984,121744438.27326001,54425475.401536204,0.44704691379310346,12,Richard Gere,Music,Orion Pictures
0.44653000000000004,9000000,20458340,Top Secret!,Jim Abrahams|David Zucker|Jerry Zucker,90,117,6.8,1984,18891378.352747303,42942915.7121273,2.273148888888889,6,Val Kilmer,Comedy,Paramount Pictures
0.367406,7200000,68392977,Purple Rain,Albert Magnoli,111,39,6.9,1984,15113102.6821978,143559733.908638,9.499024583333334,7,Prince,Drama,Warner Bros.
0.36224,2550000,22812411,Missing in Action,Joseph Zito,101,50,5.1,1984,5352557.19994508,47884209.7043751,8.946043529411766,11,Chuck Norris,Action,Cannon Group
0.351379,28000000,47951979,The Natural,Barry Levinson,137,74,6.8,1984,58773177.097436205,100653219.783555,1.7125706785714285,5,Robert Redford,Drama,TriStar Pictures
0.361782,800000,14000000,Children of the Corn,Fritz Kiersch,93,106,5.6,1984,1679233.63135532,29386588.548718102,17.5,3,Peter Horton,Drama,Hal Roach Studios
0.329484,8000000,27187653,A Passage to India,David Lean,163,23,6.7,1984,16792336.3135532,57068026.594023,3.398456625,12,Judy Davis,Drama,Columbia Pictures
0.297597,14500000,8089290,Streets of Fire,Walter Hill,93,48,6.7,1984,30436109.568315197,16979759.7772328,0.5578820689655173,6,Michael ParÃ©,Action,Universal Pictures
0.28319099999999997,1200000,4978922,Stop Making Sense,Jonathan Demme,88,23,8.4,1984,2518850.44703298,10450966.5878686,4.149101666666667,11,David Byrne,Documentary,Talking Heads
0.197425,1250000,3412497,C.H.U.D.,Douglas Cheek,88,22,4.5,1984,2623802.54899269,7162974.66162392,2.7299976,8,John Heard,Horror,New World Pictures
0.177006,1000000,35000000,Ghoulies,Luca Bercovici,81,22,3.6,1984,2099042.03919415,73466471.3717953,35.0,11,Peter Liapis,Comedy,Empire Pictures
0.174241,18000000,19265302,Best Defense,Willard Huyck,94,10,3.8,1984,37782756.7054947,40438678.7957711,1.0702945555555556,7,Dudley Moore,Action,Paramount Pictures
0.140026,5500000,801000,Razorback,Russell Mulcahy,95,13,5.6,1984,11544731.215567801,1681332.67339451,0.14563636363636365,4,Gregory Harrison,Horror,McElroy & McElroy
0.13399,8000000,10600497,Broadway Danny Rose,Woody Allen,84,41,6.6,1984,16792336.3135532,22250888.839351397,1.325062125,1,Woody Allen,Comedy,Orion Pictures Corporation
4.828854,32350000,572700000,Return of the Jedi,Richard Marquand,135,3101,7.8,1983,70824243.1274759,1253818981.11608,17.7032457496136,5,Mark Hamill,Adventure,Lucasfilm
3.178818,25000000,65884703,Scarface,Brian De Palma,170,1741,7.8,1983,54732799.9439536,144242170.746632,2.63538812,12,Al Pacino,Action,Universal Pictures
1.774018,36000000,160000000,Never Say Never Again,Irvin Kershner,134,183,5.8,1983,78815231.9192932,350289919.641303,4.444444444444445,10,Sean Connery,Adventure,PSO International
1.575742,27500000,183700000,Octopussy,John Glen,131,289,5.9,1983,60206079.938348904,402176613.988171,6.68,6,Roger Moore,Adventure,Eon Productions
1.263139,39000000,75800000,Superman III,Richard Lester,125,239,4.7,1983,85383167.91256759,165949849.430067,1.9435897435897436,6,Christopher Reeve,Comedy,Warner Bros.
1.1151389999999999,40600000,90400000,Trading Places,John Landis,116,353,6.9,1983,88886067.1089806,197913804.59733602,2.226600985221675,6,Eddie Murphy,Comedy,Paramount Pictures
1.106471,12000000,79567667,WarGames,John Badham,114,257,6.8,1983,26271743.9730977,174198447.996724,6.630638916666666,6,Matthew Broderick,Thriller,United Artists
1.0684,15000000,61399552,National Lampoon's Vacation,Harold Ramis,98,201,6.9,1983,32839679.966372102,134422775.850575,4.093303466666667,7,Chevy Chase,Comedy,Warner Bros.
1.065331,20500000,87987055,Jaws 3,Joe Alves,99,124,4.2,1983,44880895.9540419,192631115.158905,4.2920514634146345,3,Dennis Quaid,Horror,Universal Pictures
0.771263,22000000,67642693,Sudden Impact,Clint Eastwood,117,78,6.6,1983,48164863.9506791,148090959.34557,3.0746678636363636,12,Clint Eastwood,Action,Warner Bros.
0.699455,6200000,63541777,Risky Business,Paul Brickman,98,164,6.3,1983,13573734.3861004,139112774.744972,10.24867370967742,8,Tom Cruise,Comedy,"Geffen Company, The"
0.6757529999999989,27000000,21500000,The Right Stuff,Philip Kaufman,193,120,7.2,1983,59111423.9394698,47070207.9518001,0.7962962962962963,10,Fred Ward,Drama,Warner Bros.
0.592218999999999,3000000,21000000,Mickey's Christmas Carol,Burny Mattinson,26,89,7.4,1983,6567935.99327443,45975551.952921,7.0,10,Alan Young,Family,Walt Disney Pictures
0.554917,10000000,25697647,The Outsiders,Francis Ford Coppola,91,134,6.8,1983,21893119.9775814,56260166.8912535,2.5697647,3,Matt Dillon,Crime,American Zoetrope
0.5436880000000001,6500000,33759266,Porky's II: The Next Day,Bob Clark,98,25,4.9,1983,14230527.9854279,73909566.08930859,5.193733230769231,6,Dan Monahan,Comedy,Twentieth Century Fox Film Corporation
0.478476,12000000,30400000,Yentl,Barbra Streisand,132,28,6.2,1983,26271743.9730977,66555084.731847495,2.533333333333333,11,Barbra Streisand,Music,United Artists
0.465858,22000000,42313354,Blue Thunder,John Badham,109,50,5.8,1983,48164863.9506791,92637133.5775875,1.9233342727272726,2,Roy Scheider,Science Fiction,Columbia Pictures Corporation
0.449475,10000000,20766616,The Dead Zone,David Cronenberg,103,128,6.5,1983,21893119.9775814,45464601.56163621,2.0766616,10,Christopher Walken,Thriller,Paramount Pictures
0.343668,4000000,92921203,Flashdance,Adrian Lyne,95,149,6.1,1983,8757247.99103257,203433504.57402,23.23030075,4,Jennifer Beals,Drama,Paramount Pictures
0.323585,10000000,29450919,Twilight Zone: The Movie,John Landis|Steven Spielberg|George Miller|Joe Dante,101,63,6.0,1983,21893119.9775814,64477250.3117032,2.9450919,6,Albert Brooks,Drama,Warner Bros.
0.31140100000000004,10000000,2494480,Rumble Fish,Francis Ford Coppola,94,60,6.3,1983,21893119.9775814,5461194.99216773,0.249448,10,Matt Dillon,Action,Universal Pictures
0.307082,22000000,64892670,Staying Alive,Sylvester Stallone,93,46,4.8,1983,48164863.9506791,142070300.99756002,2.949666818181818,7,John Travolta,Drama,Paramount Pictures
0.290596,5000000,12232628,Lone Wolf McQuade,Steve Carver,107,27,5.2,1983,10946559.9887907,26781039.244512197,2.4465256,4,Chuck Norris,Action,1818
0.27786500000000003,5000000,34725000,Psycho II,Richard Franklin,113,43,6.0,1983,10946559.9887907,76023859.1221515,6.945,6,Anthony Perkins,Horror,Universal Pictures
0.252008,5952000,2120439,Videodrome,David Cronenberg,87,180,6.8,1983,13030785.010656402,4642302.54321428,0.35625655241935483,2,James Woods,Horror,Universal Pictures
0.196581,1200000,760883,Fire and Ice,Ralph Bakshi,81,20,6.1,1983,2627174.39730977,1665810.28079021,0.6340691666666667,3,Randy Norton,Animation,Polyc International BV
0.254523,15000000,10219460,Brainstorm,Douglas Trumbull,106,28,6.2,1983,32839679.966372102,22373586.3886094,0.6812973333333333,9,Christopher Walken,Science Fiction,Metro-Goldwyn-Mayer (MGM)
0.14819200000000002,6000000,3661757,The Keep,Michael Mann,96,16,5.3,1983,13135871.9865488,8016728.53297487,0.6102928333333333,12,Scott Glenn,Drama,Paramount Pictures
0.194675,19000000,5656087,Something Wicked This Way Comes,Jack Clayton,95,16,6.3,1983,41596927.9574047,12382939.1294638,0.2976887894736842,4,Jason Robards,Fantasy,Walt Disney Pictures
0.089401,425000,10604986,The House on Sorority Row,Mark Rosman,91,11,5.5,1983,930457.5990472109,23217623.0858571,24.952908235294117,1,Kate McNeil,Horror,VAE Productions
0.015727,15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,90,17,5.1,1983,32839679.966372102,36123647.9630093,1.1,5,Peter Strauss,Adventure,Columbia Pictures Corporation
4.76535899999999,33000000,327311859,Se7en,David Fincher,127,3535,7.9,1995,47221906.614529796,468372425.440186,9.918541181818181,9,Brad Pitt,Crime,New Line Cinema
4.282462000000001,30000000,361958736,Toy Story,John Lasseter,81,3141,7.5,1995,42929006.013208896,517950958.475917,12.0652912,10,Tom Hanks,Animation,Walt Disney Pictures
3.440238,6000000,23341568,The Usual Suspects,Bryan Singer,106,1942,8.0,1995,8585801.20264179,33401010.4343242,3.890261333333333,7,Stephen Baldwin,Drama,Blue Parrot Productions
2.5333229999999998,72000000,210000000,Braveheart,Mel Gibson,177,2205,7.5,1995,103029614.431701,300503042.092462,2.9166666666666665,5,Mel Gibson,Action,Icon Entertainment International
2.440099,58000000,352194034,GoldenEye,Martin Campbell,130,741,6.4,1995,82996078.29220401,503977993.446744,6.072310931034483,11,Pierce Brosnan,Adventure,United Artists
2.245837,65000000,262797249,Jumanji,Joe Johnston,104,1105,6.6,1995,93012846.36195269,376054156.085859,4.0430346,12,Robin Williams,Adventure,TriStar Pictures
2.230236,90000000,366101666,Die Hard: With a Vengeance,John McTiernan,128,1358,6.7,1995,128787018.039626,523879354.03866,4.067796288888889,5,Bruce Willis,Action,Twentieth Century Fox Film Corporation
2.216699,35000000,113000000,Species,Roger Donaldson,108,225,5.2,1995,50083840.3487438,161699255.983087,3.2285714285714286,7,Natasha Henstridge,Science Fiction,Metro-Goldwyn-Mayer (MGM)
2.206907,29500000,168840000,Twelve Monkeys,Terry Gilliam,129,1439,7.2,1995,42213522.579655394,241604445.84234,5.7233898305084745,12,Bruce Willis,Science Fiction,Universal Pictures
2.191608,52000000,355237933,Apollo 13,Ron Howard,140,1002,7.1,1995,74410277.08956221,508333712.06256396,6.831498711538462,6,Tom Hanks,Drama,Imagine Entertainment
1.964673,19000000,141407024,Bad Boys,Michael Bay,118,1134,6.4,1995,27188370.4750323,202348766.120199,7.442474947368421,4,Will Smith,Adventure,Columbia Pictures
1.9132740000000001,55000000,346079773,Pocahontas,Mike Gabriel|Eric Goldberg,81,795,6.6,1995,78703177.6908831,495228688.538899,6.292359509090909,6,Irene Bedard,Adventure,Walt Disney Pictures
1.8475830000000002,60000000,187436818,Heat,Michael Mann,171,1104,7.5,1995,85858012.02641791,268215876.233958,3.123946966666667,12,Al Pacino,Action,Regency Enterprises
1.706784,2500000,5535405,Before Sunrise,Richard Linklater,105,554,7.6,1995,3577417.16776741,7920981.15101823,2.214162,1,Ethan Hawke,Drama,Detour Film Production
1.6490770000000001,90000000,113493481,Judge Dredd,Danny Cannon,96,339,5.2,1995,128787018.039626,162405410.94363302,1.2610386777777778,6,Sylvester Stallone,Science Fiction,Hollywood Pictures
1.59374,100000000,336529144,Batman Forever,Joel Schumacher,121,868,5.2,1995,143096686.71069598,481562054.87986904,3.36529144,5,Val Kilmer,Science Fiction,Warner Bros.
1.5526659999999999,52000000,116112375,Casino,Martin Scorsese,178,699,7.6,1995,74410277.08956221,166152961.486099,2.2329302884615383,11,Robert De Niro,Drama,Universal Pictures
1.3571309999999999,30000000,254134910,Babe,Chris Noonan,89,387,5.9,1995,42929006.013208896,363658635.98521,8.471163666666667,7,Christine Cavanaugh,Fantasy,Universal Pictures
1.27600499999999,50000000,287928194,Casper,Brad Silberling,100,561,5.9,1995,71548343.3553482,412015705.71994597,5.75856388,5,Christina Ricci,Fantasy,Universal Pictures
1.23489,4000000,4300000,Four Rooms,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,98,293,6.4,1995,5723867.46842786,6153157.52855995,1.075,12,Tim Roth,Comedy,Miramax Films
1.232098,175000000,264218220,Waterworld,Kevin Reynolds,135,557,5.8,1995,250419201.74371898,378087518.505979,1.5098184,7,Kevin Costner,Adventure,Universal Pictures
1.173211,30000000,212385533,Ace Ventura: When Nature Calls,Steve Oedekerk,90,583,6.0,1995,42929006.013208896,303916660.775853,7.079517766666667,11,Jim Carrey,Comedy,O Entertainment
1.173191,24000000,182016617,The Bridges of Madison County,Clint Eastwood,135,189,6.9,1995,34343204.8105671,260459748.18989798,7.584025708333333,5,Meryl Streep,Drama,Amblin Entertainment
1.162695,3600000,49800000,Leaving Las Vegas,Mike Figgis,112,184,6.9,1995,5151480.72158507,71262149.9819269,13.833333333333334,10,Nicolas Cage,Drama,United Artists
1.1366100000000001,22000000,1106279658,The Net,Irwin Winkler,114,201,5.6,1995,31481271.0763532,1583049536.3524199,50.285439,7,Sandra Bullock,Crime,Columbia Pictures
1.085209,26000000,19075720,Johnny Mnemonic,Robert Longo,97,182,5.3,1995,37205138.544781104,27296723.286209602,0.7336815384615385,5,Keanu Reeves,Adventure,TriStar Pictures
1.077787,7000000,25405445,Desperado,Robert Rodriguez,104,536,6.7,1995,10016768.0697487,36354350.03910829,3.6293492857142855,8,Antonio Banderas,Thriller,Columbia Pictures
1.068338,17000000,182057016,While You Were Sleeping,Jon Turteltaub,103,169,6.2,1995,24326436.7408184,260517557.820362,10.709236235294117,4,Sandra Bullock,Comedy,Caravan Pictures
1.016022,20000000,21284514,To Die For,Gus Van Sant,106,76,6.4,1995,28619337.3421393,30457434.3164743,1.0642257,5,Nicole Kidman,Fantasy,The Rank Organisation
0.986266,60000000,104324083,Under Siege 2: Dark Territory,Geoff Murphy,100,95,5.6,1995,85858012.02641791,149284306.214317,1.7387347166666667,7,Steven Seagal,Action,Regency Enterprises
0.981049,98000000,18517322,Cutthroat Island,Renny Harlin,119,54,6.1,1995,140234752.976482,26497674.2495508,0.18895226530612244,12,Geena Davis,Action,Le Studio Canal+
0.958991,18000000,122195920,Mortal Kombat,Paul W.S. Anderson,101,229,5.4,1995,25757403.607925303,174858312.815653,6.788662222222222,8,Christopher Lambert,Action,New Line Cinema
0.947883,16500000,135000000,Sense and Sensibility,Ang Lee,136,185,7.1,1995,23610953.307264898,193180527.05944,8.181818181818182,12,Kate Winslet,Drama,Columbia Pictures Corporation
0.938457,10000000,26488734,Billy Madison,Tamra Davis,89,237,6.2,1995,14309668.671069598,37904500.7056097,2.6488734,2,Adam Sandler,Comedy,Jack Giarraputo Productions
0.9320729999999999,15000000,66000000,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,92,78,5.3,1995,21464503.006604396,94443813.22905971,4.4,6,Jason David Frank,Action,20th Century Fox
0.9017799999999999,30250000,115101622,Get Shorty,Barry Sonnenfeld,105,139,6.1,1995,43286747.72998571,164706607.43227,3.805012297520661,10,John Travolta,Comedy,Jersey Films
0.888985,50000000,30303072,Assassins,Richard Donner,132,204,5.8,1995,71548343.3553482,43362692.0035568,0.60606144,10,Sylvester Stallone,Action,Silver Pictures
0.8759950000000001,32000000,18552460,The Quick and the Dead,Sam Raimi,107,221,6.2,1995,45790939.747422904,26547955.5633272,0.579764375,2,Sharon Stone,Action,TriStar Pictures
0.8075899999999989,25000000,6600000,Tank Girl,Rachel Talalay,98,64,5.5,1995,35774171.6776741,9444381.32290597,0.264,3,Lori Petty,Action,Metro-Goldwyn-Mayer (MGM)
0.805549,3500000,28215918,Friday,F. Gary Gray,91,294,7.0,1995,5008384.03487438,40376043.783007,8.061690857142857,4,Ice Cube,Comedy,New Line Cinema
0.804711,11000000,39363635,Dead Man Walking,Tim Robbins,122,144,7.1,1995,15740635.5381766,56328057.453892104,3.5785122727272727,12,Susan Sarandon,Drama,Havoc
0.7886989999999989,53000000,157387195,Crimson Tide,Tony Scott,116,295,6.8,1995,75841243.9566692,225215861.351903,2.969569716981132,5,Denzel Washington,Action,Hollywood Pictures
0.77385,45000000,20350754,Showgirls,Paul Verhoeven,128,101,5.3,1995,64393509.0198134,29121254.6946445,0.4522389777777778,9,Elizabeth Berkley,Drama,United Artists
0.773291,15000000,6700000,Mighty Aphrodite,Woody Allen,95,61,6.5,1995,21464503.006604396,9587478.00961667,0.44666666666666666,9,Woody Allen,Comedy,Miramax Films
0.760076,20000000,50012507,A Walk in the Clouds,Alfonso ArÃ¡u,103,86,6.5,1995,28619337.3421393,71566240.4579552,2.50062535,8,Keanu Reeves,Drama,20th Century Fox
0.726743,30000000,24048000,Virtuosity,Brett Leonard,106,79,5.4,1995,42929006.013208896,34411891.2201883,0.8016,8,Denzel Washington,Action,Paramount Pictures
0.673425,60000000,35431113,Money Train,Joseph Ruben,103,113,5.2,1995,85858012.02641791,50700748.76772279,0.59051855,11,Wesley Snipes,Action,Columbia Pictures
0.640868999999999,28000000,31596911,Rob Roy,Michael Caton-Jones,139,72,6.2,1995,40067072.278995,45214132.7439276,1.1284611071428572,4,Liam Neeson,Adventure,United Artists
0.623009,20000000,7563728,Hackers,Iain Softley,107,238,6.4,1995,28619337.3421393,10823444.1598092,0.3781864,9,Jonny Lee Miller,Action,Metro-Goldwyn-Mayer (MGM)
0.6043310000000001,44000000,13681765,Nixon,Oliver Stone,192,30,6.3,1995,62962542.1527065,19578152.398543697,0.31094920454545455,12,Anthony Hopkins,History,Hollywood Pictures
0.602056,55000000,127600435,First Knight,Jerry Zucker,134,172,5.8,1995,78703177.6908831,182591994.713436,2.320007909090909,7,Sean Connery,Action,Columbia Pictures Corporation
0.592518999999999,21000000,23450000,Boys on the Side,Herbert Ross,115,25,5.8,1995,30050304.209246196,33556173.0336583,1.1166666666666667,2,Whoopi Goldberg,Comedy,Warner Bros. Pictures
0.578548,5000000,15116634,Halloween: The Curse of Michael Myers,Joe Chappelle,88,80,5.1,1995,7154834.33553483,21631402.3961826,3.0233268,9,Donald Pleasence,Horror,Miramax Films
0.5771430000000001,50000000,11534477,Fair Game,Andrew Sipes,91,26,4.1,1995,71548343.3553482,16505454.4164073,0.23068954,11,William Baldwin,Action,Silver Pictures
0.5516310000000001,62000000,107879496,The American President,Rob Reiner,106,104,6.6,1995,88719945.7606318,154371984.416198,1.739991870967742,11,Michael Douglas,Comedy,Columbia Pictures
0.538475,11000000,178104,Canadian Bacon,Michael Moore,91,16,5.2,1995,15740635.5381766,254860.92289921897,0.016191272727272728,6,John Candy,Action,PolyGram Filmed Entertainment
0.5264850000000001,42000000,7959291,Strange Days,Kathryn Bigelow,145,150,6.5,1995,60100608.4184925,11389481.706662599,0.18950692857142856,10,Ralph Fiennes,Crime,Lightstorm Entertainment
0.525474,500000,1148752,Living in Oblivion,Tom DiCillo,89,23,6.9,1995,715483.433553482,1643826.05052286,2.297504,1,Steve Buscemi,Drama,JDI productions
0.508901,8169363,8175346,Nick of Time,John Badham,90,91,6.0,1995,11690087.778369501,11698649.2531354,1.000732370443081,11,Johnny Depp,Crime,Paramount Pictures
0.489975,7000000,8349430,Smoke,Wayne Wang|Paul Auster,112,41,6.8,1995,10016768.0697487,11947757.6892289,1.1927757142857143,6,Harvey Keitel,Comedy,Miramax Films
0.460215,20000000,5781885,Screamers,Christian Duguay,108,63,5.9,1995,28619337.3421393,8273685.86442275,0.28909425,9,Peter Weller,Horror,The Movie Network (TMN)
0.446622,1500000,7412216,Kids,Larry Clark,91,141,6.7,1995,2146450.30066044,10606635.5078401,4.941477333333333,7,Leo Fitzpatrick,Drama,Miramax Films
0.44371800000000006,17000000,7603766,Losing Isaiah,Stephen Gyllenhaal,106,12,6.5,1995,24326436.7408184,10880737.2112344,0.44728035294117646,3,Jessica Lange,Drama,Paramount Pictures
0.407454,50000000,9851610,Jade,William Friedkin,95,22,5.4,1995,71548343.3553482,14097327.497659601,0.1970322,10,David Caruso,Action,Paramount Pictures
0.37809299999999996,14000000,19800000,Vampire in Brooklyn,Wes Craven,100,45,4.5,1995,20033536.1394975,28333143.968717895,1.4142857142857144,10,Eddie Murphy,Comedy,Paramount Pictures
0.376857,35000000,64350171,Sudden Death,Peter Hyams,106,85,5.4,1995,50083840.3487438,92082962.5936675,1.8385763142857143,12,Jean-Claude Van Damme,Action,Universal Pictures
0.36020399999999997,8000000,529766,Things to Do in Denver When You're Dead,Gary Fleder,116,26,6.3,1995,11447734.9368557,758077.593319788,0.06622075,12,Andy GarcÃ­a,Drama,Miramax Films
0.327558,50000000,152000000,Congo,Frank Marshall,109,100,4.8,1995,71548343.3553482,217506963.800258,3.04,6,Laura Linney,Action,Paramount Pictures
0.307976,50000000,10382407,The Scarlet Letter,Roland JoffÃ©,135,61,5.3,1995,71548343.3553482,14856880.4178194,0.20764814,10,Demi Moore,Drama,Hollywood Pictures
